id,name
17542935,"Beautiful, Safe and Clean Bedroom"
16204899,Private sunny room near N/W train by Times Square
9548931,Cozy 1BR Apt. in heart of Astoria
17537615,Gorgeous one-bedroom 10 minutes from Manhattan
7051813,"Spacious Room, Heart of Astoria"
14790101,Charming Spacious 2 Bedroom Apartment
15969697,"1 Room available in Astoria, Queens"
17865967,"Cozy, Zen private furnished bedroom"
15969696,"Nice, and Clean Apartment in Astoria"
6402712,Private Room in Astoria
8368708,Cozy 1 bedroom apt Prime Location!!
8499719,Manhattan is only 10 minutes away!!
12824752,Great studio in Astoria
11776141,#6- Convenient & Affordable Studio
4987929,Near Subway -15 min to Manhattan
12823377,beautiful and convenient
1682958,Beautiful Cozy Room Great Price!
15968426,Comfy spacious Astoria aptmt 15m from Manhattan
7972825,"Lovely, kitschy 1BR + Foldout Couch"
4302685,Lovely Large BD 3 Blocks From Train
13348074,"Sunny 1-bedroom apartment in Astoria, Queens!"
16860811,"Cozy, comfortable, clean room!"
15705677,Bright Large Room
8234510,"Beautiful Astoria Apt 1BR, 2bath"
13343144,Warm and Cozy Paradise
11774332,#1 -1 bedroom apt easy access to NYC
894093,"Cozy room,only 2 blocks from subway,10min to City!"
16491677,Hip Astoria 10 minutes to Manhattan
15834067,Charming 1BD Astoria Penthouse
16099007,Comfortable room and very clean!
16097979,Charming and cozy black sofa bed
17317617,ONE BDRM Astoria Apt
7053165,Dynamite 2 Bedroom for the Holidays
10723142,Cozy and Small bedroom in Astoria!!
8646618,Penthouse suite - private bathroom
11010008,Private Spacious Room ~ Near Trains
761606,Private 2-Bedroom. Cozy and quiet.
12185367,Huge Pre War Apartment
1710729,Private Room in NYC
9674453,ENTIRE Chic Apt in Astoria NYC
15855156,Cozy room in the heart of Astoria
14282247,Live like the locals: Astoria Apt!
2461540,Big BR 15 min away from Manhattan
12582348,Large room for rent in Astoria
17558802,Large and Sunny Private Bedroom in Astoria
785366,"Family Friendly Apt in Astoria, NY"
15311700,Comfy Astoria Bedroom with Exposed Brick
16378809,Astoria Queens area
14548344,"Spacious 3-BR in Astoria, Minutes from Manhattan!"
5892733,Room in 3 bedroom apt.
15854078,Beautiful and spacious bedroom with view of NYC
9939262,1 bedroom apartment in LIC/Astoria
16382866,"Cheap Basement Room in Astoria with Backyard, NYC"
12055994,Huge Apt for Rent in Safe Astoria
2880864,Awesome Apartment in Astoria
16377144,Cozy 1Bedroom Apt. in Astoria
9696560,Newly renovated studio in Astoria!!
6812924,Charming 1BD- 10 min to Manhattan
6793249,Huge Private Master Bedroom
15595462,Lux & Large Astoria Park | ‰_ of NYC New York | 5‰÷É
15990316,1-Bedroom Apt Near Manhattan
17036238,"Best place to enjoy New York! safe, quite and nice"
15066761,Serene private room in chic Astoria apartment
13141460,"Great space, great location!"
6706381,Dazzling Large 3 Bedroom 10 min Midtown Manhattan
14545528,"Modern, Spacious and Clean 1 Bdrm Apartment"
11135107,1 Bedroom 15 mins away from Manhattan
8648818,Private Bedroom + Live/Workspace - best location!
11921509,"Bright, spacious apt in Astoria!"
9674142,1 bed in Chic Apt in Astoria NYC
12626405,#2-Cozy & Convenien flat Close to City
13100152,"BEAUTIFUL TOP-FLOOR SUBLET IN ASTORIA, NYC"
11227489,Room rent for close to Manhattan
16855309,Apartment for rent in Astoria amenity building
2830518,"Safe Clean Sunny, 15 min Manhattan"
15806126,Private room in apartment with balcony
17774765,Nice and Cozy Studio in Astoria!
10172552,Awesome Apartment in Astoria!
9648225,2 rooms in Chic Apt in Astoria NYC
3878621,Gorgoues 2 Bdroom duplex Apartment
12912307,"31st Ave. Astoria, Queens ( 2nd Floor Luxury)"
4270683,Super nice studio!only females
11348540,NYC ROOM CLOSE TO TRAINS
3420707,Only 20 minutes from Times Square!
9633323,EmpireStateView one bedroom apart
3615796,Beautiful Clean 10 Min from Center 1 Bedroom
12658083,Sunny room Astoria NY!
14755168,Spacious Jr. 1 Bedroom near Astoria
7415011,Cozy room in 1bedroom apt
15019436,"Private Room in 3bdm, Astoria"
3614680,"Great View, Close to City in Queens"
4792219,"Heart of Astoria, Spacious 2 bdrm, 15min to City!"
13927747,Private bedroom & bath plus balcony
10156960,Room for rent in Astoria
12655931,Birds singing and sunsets in NYC!
7019788,Luxury Residence w City View Slps12
74680,One Bedroom Mini studio - Free WIFI
11346227,Cozy apartment 15 mins from Midtown Manhattan
6627553,MODERN LOFT  3 STOPS TO MANHATTAN!!
6234329,Luxury 1 Bedroom in Astoria
9370370,Garden Apartment with patio
10296078,"Aparment in Astoria Queens, pickup"
15932054,Large sunny room near train NYC
9894602,Large Room in Sunny Astoria Apt
9895911,Room with a View
6759264,Cozy private  bedroom  & bathroom
5845124,Beautiful Astoria Apartment
4660939,Large Sunny Apartment in Astoria
17138954,"Private Bedroom in Astoria, 3 stops from Midtown"
9510385,Lovely bedroom
2038278,Bright and Open Astoria Apartment
598729,"Great 1bdr Apt, Astoria-10mn to NYC"
17758874,Cheap room 20 minutes to NYC!
5569167,Private room in Heart of Astoria
17496194,Cozy 1 bedroom apt in Astoria NY
726692,House 10 min from Midtown Manhattan
15005737,Cozy bedroom on a tree-lined street in Astoria.
63360,Cozy calm SAFE+garden New York ny
1190223,Large 1 Bedroom in Astoria
13308892,Extra Large 2 Bedroom Apt in a Heart of Astoria
12129245,"Cozy, Private Room in Astoria!"
14357447,Big Gorgeous Room for Rent with 2 Closets  Astoria
11473810,Comfortable studio well furnished
10455138,"Clean, Quiet, Perfect NYC Location!"
11080366,"One Bedroom in Astoria, Queens"
11728836,roomy sunny apt in &lt;3 of Astoria
17496002,RENOVATED STUDIO in Astoria!!! 15mins to the city
16838085,Cozy 1 Bedroom Apartment in the Heart of Astoria
17405926,Cute and Comfortable Astoria 1 Bdr Apartment
7663262,Two-Room Astoria Studio
7180015,"private room, cute&cozy apartment"
14937607,"Astoria, furnished 1BR, cozy & safe"
14388680,"Huge Clean Room for Rent in Cool Safe Astoria, NYC"
14959164,"Cozy, fun, private room in Astoria!"
8622301,Astoria Full Basement Apartment
6000709,Master Room in 3BR apartment
16616410,Vacation in Astoria
13603364,Spacious room in Astoria
13208233,"Spacious, clean apartment in fantastic location"
15436402,Modern style apartment with balcony in Astoria
4557206,Cozy 1BD Apartment near Manhattan
6130045,NYC ArtDesign Apartment
17997282,Modern Apt in Astoria Only A Rock's Throw from NYC
14388351,"Room for Rent with Queen Bed in Cool Astoria, NYC"
13732992,"2 bed Apartment right on Steinway Street, Astoria"
13863230,Completely Renovated Prewar Apartment in HOT Area
10686406,Master Bedroom w/ en suite
15959464,Beautiful NY cozy bedroom
11791225,"Spacious bedroom in Astoria, NY"
2458811,Gorgeous Private 1BR. 10m to MHTN.
15435879,Spacious Room in Astoria (15 min from Manhattan)
14356295,"Cute, Clean Room for Rent in Cool, Safe Astoria"
2065296,Cozy 1 Bedroom Apartment
10191601,Spacious Astoria Home with Garden
2065101,Sunny Room
3768977,Beautiful one bedroom Apartment
12681868,NYC deluxe room 15 min to Manhattan
15434742,Entire Astoria 1BD with balcony!
2291575,Super Bowl Space Available! 
12025168,Beautiful Room 3 mins from N or Q
7803602,Sunny room minutes to Times Square
1016004,March Madness Special Deal
15301517,Safari room with sky view near Midtown Manhattan
7174897,Lovely Room Minutes From Midtown
752366,"Big, warm and open 2 stops from the city"
13859196,Cozy Room In the Heart of Astoria
9768333,"Spacious 1BD, City View, Near Train"
5470363,Huge Bedroom in Astoria
14251832,"Astoria Duplex Bedroom, 25 minutes from the city!"
9533144,"Beautifully renovated, spacious 2br"
620214,NYC/Queens 1 Bedroom Apartment
17266105,Futons Available for Cat-Friendly NYC Travelers
15432264,Charming 2 Bedroom in Astoria
15956544,"COZY 1 BEDROOM IN HEART ASTORIA, BACKYARD"
6170252,Private Garden Apartment
2454667,NYC + Astoria Cozy Room +Location+
987329,ROOM NEAR TIMES SQUARE MANHATTAN
4264127,Location Lucy and Marilda
94035,"Modern, Safe, Clean, Bright Room in Astoria for 2"
1535590,[101] /10min to Manhattan/ Astoria Private Room
4264049,Location Marilda ( only for girls)
5991556,"FULL, Spacious Apartment Available!"
6805513,"Beautiful apt, 15min from Times Sq."
11627479,New Fully Furnished Private Room
9792440,Need a few days/nights in NYC?
6515595,"AMAZING Apt w/backyrd & BBQ, Wow!"
8065056,"Large Room in Cool&Safe Astoria,NYC"
11498017,Penthouse. Large Space & Great View
7827817,"Extra Large Apt in Safe Astoria,NYC"
11890882,Private Room in NYC Apartment
7827616,Private Room in Cozy NYC Apartment
13987933,[203] /10min to Manhattan/ Manson's guest haus
16085058,Fun time in Astoria stylish apartment!
8612715,"NYC-Room,NoHiddenFees+FreeBreakfast"
10054040,Cozy and Warm Astoria Apartment
12675420,Bright Room Minutes to Manhattan
11234747,Mins away to Manhattan Suite Residence
12676400,"Quiet, pre-war apt on 30th Ave"
5598465,1 BR Bohemian Oasis in Astoria
7801803,"20 Minutes to Manhattan, Astoria!"
9792315,Sunny Astoria 2BR with Porch!
13329860,Sunny spacious 1BR in NYC
4416814,Stylish Spacious 1BR in Astoria
5858572,Cozy studio near Astoria Park
2942505,Traveler's Retreat in New York City
17513491,Astoria Studio
1937761,Newly Renovated Modern 2bdr Astoria
16530269,Gorgeous 3 Bedroom 10 min to Midtown Manhattan
6731564,1 bedroom apt in Astoria
16737042,Modern Apartment...Great Location
9528959,ASTORIA!! ONE BEDROOM APARTMENT
10969246,"Private room, New York, Queens."
7561257,"Large, private room in lovely apt"
3760029,Charming studio for rent in Astoria
13065655,Charming 1BR in Astoria with HUGE Outdoor Space!
4807937,Great one bedroom fully equipped
13952029,Right next to the subway station
17368868,"Awesome Astoria apartment, close to Manhattan!"
14092055,Warm and cozy apartment
9343025,15 Minutes from Manhattan
17731335,Private room in cozy Astoria apartment
3497765,CHARMING APARTMENT IN ASTORIA
482969,Oasis In The Heart Of Astoria
11753066,"Sunny, Fun, & Minutes Away From NYC"
3757460,"Bright, spacious room in Astoria"
13980911,GORGEOUS LARGE BDR CLOSE TO MANHATTAN
13063360,Cozy Room in Sunny Home
1921859,Adorable 1BD Home with view of NYC
7261121,Private Room for a Female
13980048,Brand New modern luxury 1 BDRM
16208184,Astoria Spacious room! Close to train!!
12990502,Cute small room in Astoria
15874245,"Spacious, Cozy Home Away From Home"
8213444,Amazing Room in Cool Astoria NYC!
13063023,Cozy room in Astoria
16469830,Spacious 2BDR/2BATH in heart of Astoria
2837705,Cozy and Comfy open Air Apt
6376519,Our Astorian Alcove
12929994,Private room in Astoria 10 minutes from Manhattan
2051013,Cozy and Peaceful Studio Apt
9735503,Full 1BR+Balcony 17min to Midtown
9652591,Home Sweet Sunny Home in Astoria
12404998,Cosy 1 bedroom apartment in Astoria
17386970,"Cozy Studio in Astoria, 15 min to Manhattan"
15289729,La Casa Arauz
14912388,Pristine one bedroom apartment
11992103,ASTORIA FAMILY SUITE 15 MINUTES TO TIMES SQUARE
16206383,Bright Room in the Heart of Astoria
14694009,Quite and comfortable room 15 min to Manhattan
15943342,"Dream and palace, Manhattan & Dream IB"
4802299,"Spacious 1 BDR in Astoria, Queens "
1524711,Sunny 1-Bedroom Apartment: Astoria
15484896,Home in Astoria
6766259,Lovely & Cozy Room Heart of Astoria
17385564,Perfect place for one person in Astoria
10176552,Astoria LIC 1 bdrm apt 30th ave
17254411,Astoria Park Apartment
15942034,City without the City noise
8848162,"Great, Clean NYC Apartment"
6766662,Gorgeous 1 Bedroom: Balcony + View!
17251611,"Cozy bdrm. Astoria, Queens. 10 min to Manhattan."
6765697,Cozy bedroom for 2 in Astoria
472141,"Studio Apartment in Astoria,  NYC"
17774954,Remodeled spacious apt great view!
1324087,Lovely 1-bedroom-heart of Astoria
17904547,Quiet room in an Astoria 3 bedroom
4841257,Stunning apartment in ASTORIA
15940328,"Quiet home, 6 subway stops N line to Manhattan"
13841711,"Huge NYC Apartment in Astoria, Queens"
13186007,Renovated garden studio in Astoria
16354170,"Cool Apt in Heart of Astoria, 20 Mins from Midtown"
1914590,Nice clean large Bedroom in Astoria
13709841,Large bright bedroom in artists' home/studio
2024991,Beautiful & newly renovated 2-bedroom with balcony
8507643,Cozy One BR with Ideal Location
4109420,Light & airy in accessible Astoria!
9794402,Cute Apartment - heart of Astoria
58728,Astoria 30 ave Beautiful 1 Br Apt with great views
1107299,FURNISHED ROOM WITH BATH 12/30-1/15
13821190,"Private room in Astoria, NY"
16872249,Spacious Astoria Hideaway
1036498,Cozy Room in NY/10min to Manhattan
16442423,Spacious Two Bedroom- close to Subway
9495502,Cozy Exposed Brick Gem in Astoria
4766198,Private Room with Own Entrance
4270499,Cozy One Bedroom Apt - Astoria
715286,[102] /10min to Manhattan/ Astoria Private Room
1370600,Huge Gorgeous Studio in Astoria
11987376,Astoria rental
2287888,Astoria Queens 30Th Ave 34th Street
13379269,A sunny bedroom in a spacious loft
15482994,1BR. King sz. Bed Big pullout Couch
14608350,Bedroom in the &lt;3 of Astoria close to the city
16181190,Private cozy room with sky view near Manhattan
1763209,10mins to Manhattan Times Square
15323278,Huge! Cozy! Only 10 mins to Manhattan!
16180024,Modern Room close to everything
12772076,Urban Oasis in Trendy Astoria
582372,Comfy New York City Launching Pad!!
16835237,"Beautiful Spacious Apartment, close to Manhattan"
7791224,Perfect Room for Rent in Astoria!!!
9613541,Open Room for December
6467956,CLEAN & SPACIOUS ROOM
6610600,Home Away From Home ~Just Minutes to Manhattan!
10270687,Family Home 2FL 7 Mins To Manhattan
7003697,Furnished room in Astoria apartment
17096165,NEW YORK/QUEENS -Large Room Close to Subway
4737392,"Luxurious bed in a clean, cozy home"
17477811,Small Private Bedroom in Long Island City
14868703,Comfy & Zen in Astoria
16824252,Central flat in Astoria w Balcony- 18mins to NYC!!
449764,NYC + Astoria Big Room + Location +
7397649,"Astoria 1 Bed, 2 Blocks to Train"
7727061,Bright Private room NYC Near train
2021898,Large private room in Astoria
15017045,"Clean, Garden View private room in Astoria/Ditmars"
7527594,"Luxe, Calme, VoluptÌ© et SDB privÌ©e!"
6478995,BEAUTIFUL PRIVATE ROOM
7657656,Amazing views 1BR Apt on Broadway
12629694,#4 Cozy Studio Close To Manhattan
3594408,Bedr w Priv Bathr+Balc 15m frm city
8968164,"Sunny, spacious, open & hip flat"
12760494,Cozy Room In Astoria
6477671,LARGE LUXURIOUS MASTER BEDROOM
15390431,Studio between tranquility and excitation of NY.
7133488,Private room in Astoria Broadway st
17347938,"Modern 3-bdrm Duplex  apartment, seconds to subway"
6477272,Astoria HUGE Balcony PRIME location
14341397,One bedroom apartment
8442642,Private Bath/Master Bedroom Astoria
4379181,Large Room for Rent 25 mins to NYC
7918994,Large room in 3BR/1B near NW Broadway stop
8704348,Spacious & Artsy Astoria Apartment
14070967,Chic pied-a-terre w/ terrace -15mins to Manhattan
15126686,Guest bedroom 1 block from subway
17023406,Comfortable Space in Heart of Astoria
8441969,"Full Bedroom Avaliable, Astoria"
12417189,Largest room in Astoria! Close to all mass transit
6869940,Furnished Room in a Spacious Apt
17224136,Minutes from Midtown!
14339699,"Large, Beautiful Room for Rent in Cool Hip Astoria"
13028906,Villa Astoria I (Private 3rd Floor - 2 Rooms)
4566989,10 Minutes From Manhattan
17877786,Beautiful bedroom in Astoria
4245175,NYC Girls dorm in Astoria 
14797745,"Sunny new 1br, 20 min to Manhattan"
15649021,"Cool private room in Astoria, New York!"
10297582,Sunny and huge room in Astoria!
8045552,"A Gem Studio Apartment  Astoria,NYC"
14337001,Charming Room in Astoria Close to N and Q Trains
15999129,Railroad Style 1 B.R. Astoria Bachelor Pad
180507,Ultra Modern NYC Garden Apartment
1356471,AcomodaÌ¤Ì£o em casa de familia
11714752,"Comfy+Eclectic, Near Manhattan!"
12307040,Best location Astoria Queens
2301724,Peaceful and Beautiful Room!
4375146,Beautiful & spacious apartment
180792,Modern Garden Apartment in NYC
7127458,Great 1 bedroom apartment
4637053, Beautiful Astoria apt next to Mtan
13937620,2 Bedrooms Apartment - 10 minutes away from NYC
13811666,One block to 30av or Broadway subway
11583409,Home Is Where Your Head Is
13675413,"NEW! Entire LEGAL Apt, Ready for Reviews!"
15717430,Artsy and cozy apartment in Astoria!
7387950,Welcome to a Great Place In NY!
2028291,Entire studio with backyard!!!
13169181,LARGE BEDROOM AND PRIVATE BATHROOM ..ASTORIA!
12253796,Astoria house with low price
9351679,"One Bedroom APARTMENT, Astoria, NY"
7387846,Enjoy Your Stay in NY in the Perfect Bedroom
